"VEN_DEV_SUBSYS";"VEN";"VEN_name";"DEV";"DEV_name";"SUBSYS";"SUBSYS_name"
"VEN_8086&DEV_3A39&SUBSYS_82D41043";"8086";"Intel Corporation";"3A39";"82801JI (ICH10 Family) USB UHCI Controller #6";"82D41043";"P5Q Deluxe Motherboard"
"VEN_8086&DEV_3A39&SUBSYS_50041458";"8086";"Intel Corporation";"3A39";"82801JI (ICH10 Family) USB UHCI Controller #6";"50041458";"Motherboard"
"VEN_8086&DEV_3A3A";"8086";"Intel Corporation";"3A3A";"82801JI (ICH10 Family) USB2 EHCI Controller #1";"";""
"VEN_8086&DEV_3A3A&SUBSYS_028C1028";"8086";"Intel Corporation";"3A3A";"82801JI (ICH10 Family) USB2 EHCI Controller #1";"028C1028";"PowerEdge R410 USB EHCI Controller"
"VEN_8086&DEV_3A3A&SUBSYS_028D1028";"8086";"Intel Corporation";"3A3A";"82801JI (ICH10 Family) USB2 EHCI Controller #1";"028D1028";"PowerEdge T410 USB EHCI Controller"
"VEN_8086&DEV_3A3A&SUBSYS_330B103C";"8086";"Intel Corporation";"3A3A";"82801JI (ICH10 Family) USB2 EHCI Controller #1";"330B103C";"ProLiant G6 series"
"VEN_8086&DEV_3A3A&SUBSYS_82D41043";"8086";"Intel Corporation";"3A3A";"82801JI (ICH10 Family) USB2 EHCI Controller #1";"82D41043";"P5Q Deluxe Motherboard"
"VEN_8086&DEV_3A3A&SUBSYS_50061458";"8086";"Intel Corporation";"3A3A";"82801JI (ICH10 Family) USB2 EHCI Controller #1";"50061458";"GA-EP45-DS5 Motherboard"
"VEN_8086&DEV_3A3C";"8086";"Intel Corporation";"3A3C";"82801JI (ICH10 Family) USB2 EHCI Controller #2";"";""
"VEN_8086&DEV_3A3C&SUBSYS_028C1028";"8086";"Intel Corporation";"3A3C";"82801JI (ICH10 Family) USB2 EHCI Controller #2";"028C1028";"PowerEdge R410 USB EHCI Controller"
"VEN_8086&DEV_3A3C&SUBSYS_028D1028";"8086";"Intel Corporation";"3A3C";"82801JI (ICH10 Family) USB2 EHCI Controller #2";"028D1028";"PowerEdge T410 USB EHCI Controller"
"VEN_8086&DEV_3A3C&SUBSYS_330B103C";"8086";"Intel Corporation";"3A3C";"82801JI (ICH10 Family) USB2 EHCI Controller #2";"330B103C";"ProLiant G6 series"
"VEN_8086&DEV_3A3C&SUBSYS_82D41043";"8086";"Intel Corporation";"3A3C";"82801JI (ICH10 Family) USB2 EHCI Controller #2";"82D41043";"P5Q Deluxe Motherboard"
"VEN_8086&DEV_3A3C&SUBSYS_50061458";"8086";"Intel Corporation";"3A3C";"82801JI (ICH10 Family) USB2 EHCI Controller #2";"50061458";"Motherboard"
"VEN_8086&DEV_3A3E";"8086";"Intel Corporation";"3A3E";"82801JI (ICH10 Family) HD Audio Controller";"";""
"VEN_8086&DEV_3A3E&SUBSYS_83111043";"8086";"Intel Corporation";"3A3E";"82801JI (ICH10 Family) HD Audio Controller";"83111043";"P5Q Deluxe Motherboard"
"VEN_8086&DEV_3A3E&SUBSYS_A0021458";"8086";"Intel Corporation";"3A3E";"82801JI (ICH10 Family) HD Audio Controller";"A0021458";"GA-EP45-UD3R Motherboard"
"VEN_8086&DEV_3A3E&SUBSYS_A1021458";"8086";"Intel Corporation";"3A3E";"82801JI (ICH10 Family) HD Audio Controller";"A1021458";"GA-EP45-DS5/GA-EG45M-DS2H Motherboard"
"VEN_8086&DEV_3A40";"8086";"Intel Corporation";"3A40";"82801JI (ICH10 Family) PCI Express Root Port 1";"";""
"VEN_8086&DEV_3A40&SUBSYS_028C1028";"8086";"Intel Corporation";"3A40";"82801JI (ICH10 Family) PCI Express Root Port 1";"028C1028";"PowerEdge R410 PCI Express Port 1"
"VEN_8086&DEV_3A40&SUBSYS_028D1028";"8086";"Intel Corporation";"3A40";"82801JI (ICH10 Family) PCI Express Root Port 1";"028D1028";"PowerEdge T410 PCI Express Port 1"
"VEN_8086&DEV_3A40&SUBSYS_330B103C";"8086";"Intel Corporation";"3A40";"82801JI (ICH10 Family) PCI Express Root Port 1";"330B103C";"ProLiant ML150 G6 Server"
"VEN_8086&DEV_3A40&SUBSYS_82D41043";"8086";"Intel Corporation";"3A40";"82801JI (ICH10 Family) PCI Express Root Port 1";"82D41043";"P5Q Deluxe Motherboard"
"VEN_8086&DEV_3A40&SUBSYS_82EA1043";"8086";"Intel Corporation";"3A40";"82801JI (ICH10 Family) PCI Express Root Port 1";"82EA1043";"P6T DeLuxe Motherboard"
"VEN_8086&DEV_3A40&SUBSYS_50011458";"8086";"Intel Corporation";"3A40";"82801JI (ICH10 Family) PCI Express Root Port 1";"50011458";"GA-EP45-DS5/GA-EG45M-DS2H Motherboard"
"VEN_8086&DEV_3A42";"8086";"Intel Corporation";"3A42";"82801JI (ICH10 Family) PCI Express Port 2";"";""
"VEN_8086&DEV_3A44";"8086";"Intel Corporation";"3A44";"82801JI (ICH10 Family) PCI Express Root Port 3";"";""
"VEN_8086&DEV_3A44&SUBSYS_82EA1043";"8086";"Intel Corporation";"3A44";"82801JI (ICH10 Family) PCI Express Root Port 3";"82EA1043";"P6T DeLuxe Motherboard"
"VEN_8086&DEV_3A46";"8086";"Intel Corporation";"3A46";"82801JI (ICH10 Family) PCI Express Root Port 4";"";""
"VEN_8086&DEV_3A46&SUBSYS_82EA1043";"8086";"Intel Corporation";"3A46";"82801JI (ICH10 Family) PCI Express Root Port 4";"82EA1043";"P6T DeLuxe Motherboard"
"VEN_8086&DEV_3A46&SUBSYS_50011458";"8086";"Intel Corporation";"3A46";"82801JI (ICH10 Family) PCI Express Root Port 4";"50011458";"GA-EP45-DS5 Motherboard"
"VEN_8086&DEV_3A48";"8086";"Intel Corporation";"3A48";"82801JI (ICH10 Family) PCI Express Root Port 5";"";""
"VEN_8086&DEV_3A48&SUBSYS_330B103C";"8086";"Intel Corporation";"3A48";"82801JI (ICH10 Family) PCI Express Root Port 5";"330B103C";"ProLiant ML150 G6 Server"
"VEN_8086&DEV_3A48&SUBSYS_82EA1043";"8086";"Intel Corporation";"3A48";"82801JI (ICH10 Family) PCI Express Root Port 5";"82EA1043";"P6T Deluxe Motherboard"
"VEN_8086&DEV_3A48&SUBSYS_50011458";"8086";"Intel Corporation";"3A48";"82801JI (ICH10 Family) PCI Express Root Port 5";"50011458";"GA-EP45-DS5 Motherboard"
"VEN_8086&DEV_3A4A";"8086";"Intel Corporation";"3A4A";"82801JI (ICH10 Family) PCI Express Root Port 6";"";""
"VEN_8086&DEV_3A4A&SUBSYS_330B103C";"8086";"Intel Corporation";"3A4A";"82801JI (ICH10 Family) PCI Express Root Port 6";"330B103C";"ProLiant ML150 G6 Server"
"VEN_8086&DEV_3A4A&SUBSYS_82D41043";"8086";"Intel Corporation";"3A4A";"82801JI (ICH10 Family) PCI Express Root Port 6";"82D41043";"P5Q Deluxe Motherboard"
"VEN_8086&DEV_3A4A&SUBSYS_82EA1043";"8086";"Intel Corporation";"3A4A";"82801JI (ICH10 Family) PCI Express Root Port 6";"82EA1043";"P6T DeLuxe Motherboard"
"VEN_8086&DEV_3A4A&SUBSYS_50011458";"8086";"Intel Corporation";"3A4A";"82801JI (ICH10 Family) PCI Express Root Port 6";"50011458";"GA-EP45-DS5/GA-EG45M-DS2H Motherboard"
"VEN_8086&DEV_3A4C";"8086";"Intel Corporation";"3A4C";"82801JI (ICH10 Family) Gigabit Ethernet Controller";"";""
"VEN_8086&DEV_3A51";"8086";"Intel Corporation";"3A51";"82801JDO (ICH10DO) VECI Controller";"";""
"VEN_8086&DEV_3A55";"8086";"Intel Corporation";"3A55";"82801JD/DO (ICH10 Family) Virtual SATA Controller";"";""
"VEN_8086&DEV_3A60";"8086";"Intel Corporation";"3A60";"82801JD/DO (ICH10 Family) SMBus Controller";"";""
"VEN_8086&DEV_3A62";"8086";"Intel Corporation";"3A62";"82801JD/DO (ICH10 Family) Thermal Subsystem";"";""
"VEN_8086&DEV_3A64";"8086";"Intel Corporation";"3A64";"82801JD/DO (ICH10 Family) USB UHCI Controller #1";"";""
"VEN_8086&DEV_3A65";"8086";"Intel Corporation";"3A65";"82801JD/DO (ICH10 Family) USB UHCI Controller #2";"";""
"VEN_8086&DEV_3A66";"8086";"Intel Corporation";"3A66";"82801JD/DO (ICH10 Family) USB UHCI Controller #3";"";""
"VEN_8086&DEV_3A67";"8086";"Intel Corporation";"3A67";"82801JD/DO (ICH10 Family) USB UHCI Controller #4";"";""
"VEN_8086&DEV_3A68";"8086";"Intel Corporation";"3A68";"82801JD/DO (ICH10 Family) USB UHCI Controller #5";"";""
"VEN_8086&DEV_3A69";"8086";"Intel Corporation";"3A69";"82801JD/DO (ICH10 Family) USB UHCI Controller #6";"";""
"VEN_8086&DEV_3A6A";"8086";"Intel Corporation";"3A6A";"82801JD/DO (ICH10 Family) USB2 EHCI Controller #1";"";""
"VEN_8086&DEV_3A6C";"8086";"Intel Corporation";"3A6C";"82801JD/DO (ICH10 Family) USB2 EHCI Controller #2";"";""
"VEN_8086&DEV_3A6E";"8086";"Intel Corporation";"3A6E";"82801JD/DO (ICH10 Family) HD Audio Controller";"";""
"VEN_8086&DEV_3A70";"8086";"Intel Corporation";"3A70";"82801JD/DO (ICH10 Family) PCI Express Port 1";"";""
"VEN_8086&DEV_3A72";"8086";"Intel Corporation";"3A72";"82801JD/DO (ICH10 Family) PCI Express Port 2";"";""
"VEN_8086&DEV_3A74";"8086";"Intel Corporation";"3A74";"82801JD/DO (ICH10 Family) PCI Express Port 3";"";""
"VEN_8086&DEV_3A76";"8086";"Intel Corporation";"3A76";"82801JD/DO (ICH10 Family) PCI Express Port 4";"";""
"VEN_8086&DEV_3A78";"8086";"Intel Corporation";"3A78";"82801JD/DO (ICH10 Family) PCI Express Port 5";"";""
"VEN_8086&DEV_3A7A";"8086";"Intel Corporation";"3A7A";"82801JD/DO (ICH10 Family) PCI Express Port 6";"";""
"VEN_8086&DEV_3A7C";"8086";"Intel Corporation";"3A7C";"82801JD/DO (ICH10 Family) Gigabit Ethernet Controller";"";""
"VEN_8086&DEV_3B00";"8086";"Intel Corporation";"3B00";"5 Series/3400 Series Chipset LPC Interface Controller";"";""
"VEN_8086&DEV_3B01";"8086";"Intel Corporation";"3B01";"Mobile 5 Series Chipset LPC Interface Controller";"";""
"VEN_8086&DEV_3B02";"8086";"Intel Corporation";"3B02";"P55 Chipset LPC Interface Controller";"";""
"VEN_8086&DEV_3B03";"8086";"Intel Corporation";"3B03";"PM55 Chipset LPC Interface Controller";"";""
"VEN_8086&DEV_3B04";"8086";"Intel Corporation";"3B04";"5 Series Chipset LPC Interface Controller";"";""
"VEN_8086&DEV_3B05";"8086";"Intel Corporation";"3B05";"Mobile 5 Series Chipset LPC Interface Controller";"";""
"VEN_8086&DEV_3B06";"8086";"Intel Corporation";"3B06";"H55 Chipset LPC Interface Controller";"";""
"VEN_8086&DEV_3B07";"8086";"Intel Corporation";"3B07";"QM57 Chipset LPC Interface Controller";"";""
"VEN_8086&DEV_3B07&SUBSYS_040A1028";"8086";"Intel Corporation";"3B07";"QM57 Chipset LPC Interface Controller";"040A1028";"Latitude E6410"
"VEN_8086&DEV_3B07&SUBSYS_040B1028";"8086";"Intel Corporation";"3B07";"QM57 Chipset LPC Interface Controller";"040B1028";"Latitude E6510"
"VEN_8086&DEV_3B07&SUBSYS_50C1E4BF";"8086";"Intel Corporation";"3B07";"QM57 Chipset LPC Interface Controller";"50C1E4BF";"PC1-GROOVE"
"VEN_8086&DEV_3B08";"8086";"Intel Corporation";"3B08";"H57 Chipset LPC Interface Controller";"";""
"VEN_8086&DEV_3B09";"8086";"Intel Corporation";"3B09";"HM55 Chipset LPC Interface Controller";"";""
"VEN_8086&DEV_3B09&SUBSYS_03471025";"8086";"Intel Corporation";"3B09";"HM55 Chipset LPC Interface Controller";"03471025";"Aspire 7740G"
"VEN_8086&DEV_3B09&SUBSYS_C06A144D";"8086";"Intel Corporation";"3B09";"HM55 Chipset LPC Interface Controller";"C06A144D";"R730 Laptop"
"VEN_8086&DEV_3B09&SUBSYS_10D217C0";"8086";"Intel Corporation";"3B09";"HM55 Chipset LPC Interface Controller";"10D217C0";"Medion Akoya E7214 Notebook PC [MD98410]"
"VEN_8086&DEV_3B0A";"8086";"Intel Corporation";"3B0A";"Q57 Chipset LPC Interface Controller";"";""
"VEN_8086&DEV_3B0A&SUBSYS_02DA1028";"8086";"Intel Corporation";"3B0A";"Q57 Chipset LPC Interface Controller";"02DA1028";"OptiPlex 980"
"VEN_8086&DEV_3B0A&SUBSYS_060D15D9";"8086";"Intel Corporation";"3B0A";"Q57 Chipset LPC Interface Controller";"060D15D9";"C7SIM-Q Motherboard"
"VEN_8086&DEV_3B0B";"8086";"Intel Corporation";"3B0B";"HM57 Chipset LPC Interface Controller";"";""
"VEN_8086&DEV_3B0C";"8086";"Intel Corporation";"3B0C";"5 Series Chipset LPC Interface Controller";"";""
"VEN_8086&DEV_3B0D";"8086";"Intel Corporation";"3B0D";"5 Series/3400 Series Chipset LPC Interface Controller";"";""
"VEN_8086&DEV_3B0E";"8086";"Intel Corporation";"3B0E";"5 Series/3400 Series Chipset LPC Interface Controller";"";""
"VEN_8086&DEV_3B0F";"8086";"Intel Corporation";"3B0F";"QS57 Chipset LPC Interface Controller";"";""
"VEN_8086&DEV_3B10";"8086";"Intel Corporation";"3B10";"5 Series/3400 Series Chipset LPC Interface Controller";"";""
"VEN_8086&DEV_3B11";"8086";"Intel Corporation";"3B11";"5 Series/3400 Series Chipset LPC Interface Controller";"";""
"VEN_8086&DEV_3B12";"8086";"Intel Corporation";"3B12";"3400 Series Chipset LPC Interface Controller";"";""
"VEN_8086&DEV_3B13";"8086";"Intel Corporation";"3B13";"5 Series/3400 Series Chipset LPC Interface Controller";"";""
"VEN_8086&DEV_3B14";"8086";"Intel Corporation";"3B14";"3420 Chipset LPC Interface Controller";"";""
"VEN_8086&DEV_3B14&SUBSYS_060515D9";"8086";"Intel Corporation";"3B14";"3420 Chipset LPC Interface Controller";"060515D9";"X8SIL"
"VEN_8086&DEV_3B15";"8086";"Intel Corporation";"3B15";"5 Series/3400 Series Chipset LPC Interface Controller";"";""
"VEN_8086&DEV_3B16";"8086";"Intel Corporation";"3B16";"3450 Chipset LPC Interface Controller";"";""
"VEN_8086&DEV_3B17";"8086";"Intel Corporation";"3B17";"5 Series/3400 Series Chipset LPC Interface Controller";"";""
"VEN_8086&DEV_3B18";"8086";"Intel Corporation";"3B18";"5 Series/3400 Series Chipset LPC Interface Controller";"";""
"VEN_8086&DEV_3B19";"8086";"Intel Corporation";"3B19";"5 Series/3400 Series Chipset LPC Interface Controller";"";""
"VEN_8086&DEV_3B1A";"8086";"Intel Corporation";"3B1A";"5 Series/3400 Series Chipset LPC Interface Controller";"";""
"VEN_8086&DEV_3B1B";"8086";"Intel Corporation";"3B1B";"5 Series/3400 Series Chipset LPC Interface Controller";"";""
"VEN_8086&DEV_3B1C";"8086";"Intel Corporation";"3B1C";"5 Series/3400 Series Chipset LPC Interface Controller";"";""
"VEN_8086&DEV_3B1D";"8086";"Intel Corporation";"3B1D";"5 Series/3400 Series Chipset LPC Interface Controller";"";""
"VEN_8086&DEV_3B1E";"8086";"Intel Corporation";"3B1E";"5 Series/3400 Series Chipset LPC Interface Controller";"";""
"VEN_8086&DEV_3B1F";"8086";"Intel Corporation";"3B1F";"5 Series/3400 Series Chipset LPC Interface Controller";"";""
"VEN_8086&DEV_3B20";"8086";"Intel Corporation";"3B20";"5 Series/3400 Series Chipset 4 port SATA IDE Controller";"";""
"VEN_8086&DEV_3B21";"8086";"Intel Corporation";"3B21";"5 Series/3400 Series Chipset 2 port SATA IDE Controller";"";""
"VEN_8086&DEV_3B22";"8086";"Intel Corporation";"3B22";"5 Series/3400 Series Chipset 6 port SATA AHCI Controller";"";""
"VEN_8086&DEV_3B22&SUBSYS_02DA1028";"8086";"Intel Corporation";"3B22";"5 Series/3400 Series Chipset 6 port SATA AHCI Controller";"02DA1028";"OptiPlex 980"
"VEN_8086&DEV_3B22&SUBSYS_060515D9";"8086";"Intel Corporation";"3B22";"5 Series/3400 Series Chipset 6 port SATA AHCI Controller";"060515D9";"X8SIL"
"VEN_8086&DEV_3B22&SUBSYS_060D15D9";"8086";"Intel Corporation";"3B22";"5 Series/3400 Series Chipset 6 port SATA AHCI Controller";"060D15D9";"C7SIM-Q Motherboard"
"VEN_8086&DEV_3B23";"8086";"Intel Corporation";"3B23";"5 Series/3400 Series Chipset 4 port SATA AHCI Controller";"";""
"VEN_8086&DEV_3B25";"8086";"Intel Corporation";"3B25";"5 Series/3400 Series Chipset SATA RAID Controller";"";""
"VEN_8086&DEV_3B25&SUBSYS_3118103C";"8086";"Intel Corporation";"3B25";"5 Series/3400 Series Chipset SATA RAID Controller";"3118103C";"Smart Array B110i SATA RAID Controller"
"VEN_8086&DEV_3B26";"8086";"Intel Corporation";"3B26";"5 Series/3400 Series Chipset 2 port SATA IDE Controller";"";""
"VEN_8086&DEV_3B28";"8086";"Intel Corporation";"3B28";"5 Series/3400 Series Chipset 4 port SATA IDE Controller";"";""
"VEN_8086&DEV_3B28&SUBSYS_C06A144D";"8086";"Intel Corporation";"3B28";"5 Series/3400 Series Chipset 4 port SATA IDE Controller";"C06A144D";"R730 Laptop"
"VEN_8086&DEV_3B28&SUBSYS_10D217C0";"8086";"Intel Corporation";"3B28";"5 Series/3400 Series Chipset 4 port SATA IDE Controller";"10D217C0";"Medion Akoya E7214 Notebook PC [MD98410]"
"VEN_8086&DEV_3B29";"8086";"Intel Corporation";"3B29";"5 Series/3400 Series Chipset 4 port SATA AHCI Controller";"";""
"VEN_8086&DEV_3B29&SUBSYS_03471025";"8086";"Intel Corporation";"3B29";"5 Series/3400 Series Chipset 4 port SATA AHCI Controller";"03471025";"Aspire 7740G"
"VEN_8086&DEV_3B29&SUBSYS_C06A144D";"8086";"Intel Corporation";"3B29";"5 Series/3400 Series Chipset 4 port SATA AHCI Controller";"C06A144D";"R730 Laptop"
"VEN_8086&DEV_3B29&SUBSYS_10D217C0";"8086";"Intel Corporation";"3B29";"5 Series/3400 Series Chipset 4 port SATA AHCI Controller";"10D217C0";"Medion Akoya E7214 Notebook PC [MD98410]"
"VEN_8086&DEV_3B2C";"8086";"Intel Corporation";"3B2C";"5 Series/3400 Series Chipset SATA RAID Controller";"";""
"VEN_8086&DEV_3B2D";"8086";"Intel Corporation";"3B2D";"5 Series/3400 Series Chipset 2 port SATA IDE Controller";"";""
"VEN_8086&DEV_3B2D&SUBSYS_C06A144D";"8086";"Intel Corporation";"3B2D";"5 Series/3400 Series Chipset 2 port SATA IDE Controller";"C06A144D";"R730 Laptop"
"VEN_8086&DEV_3B2D&SUBSYS_10D217C0";"8086";"Intel Corporation";"3B2D";"5 Series/3400 Series Chipset 2 port SATA IDE Controller";"10D217C0";"Medion Akoya E7214 Notebook PC [MD98410]"
"VEN_8086&DEV_3B2D&SUBSYS_50C1E4BF";"8086";"Intel Corporation";"3B2D";"5 Series/3400 Series Chipset 2 port SATA IDE Controller";"50C1E4BF";"PC1-GROOVE"
"VEN_8086&DEV_3B2E";"8086";"Intel Corporation";"3B2E";"5 Series/3400 Series Chipset 4 port SATA IDE Controller";"";""
"VEN_8086&DEV_3B2E&SUBSYS_50C1E4BF";"8086";"Intel Corporation";"3B2E";"5 Series/3400 Series Chipset 4 port SATA IDE Controller";"50C1E4BF";"PC1-GROOVE"
"VEN_8086&DEV_3B2F";"8086";"Intel Corporation";"3B2F";"5 Series/3400 Series Chipset 6 port SATA AHCI Controller";"";""
"VEN_8086&DEV_3B2F&SUBSYS_040A1028";"8086";"Intel Corporation";"3B2F";"5 Series/3400 Series Chipset 6 port SATA AHCI Controller";"040A1028";"Latitude E6410"
"VEN_8086&DEV_3B2F&SUBSYS_040B1028";"8086";"Intel Corporation";"3B2F";"5 Series/3400 Series Chipset 6 port SATA AHCI Controller";"040B1028";"Latitude E6510"
"VEN_8086&DEV_3B2F&SUBSYS_50C1E4BF";"8086";"Intel Corporation";"3B2F";"5 Series/3400 Series Chipset 6 port SATA AHCI Controller";"50C1E4BF";"PC1-GROOVE"
"VEN_8086&DEV_3B30";"8086";"Intel Corporation";"3B30";"5 Series/3400 Series Chipset SMBus Controller";"";""
"VEN_8086&DEV_3B30&SUBSYS_03471025";"8086";"Intel Corporation";"3B30";"5 Series/3400 Series Chipset SMBus Controller";"03471025";"Aspire 7740G"
"VEN_8086&DEV_3B30&SUBSYS_02DA1028";"8086";"Intel Corporation";"3B30";"5 Series/3400 Series Chipset SMBus Controller";"02DA1028";"OptiPlex 980"
"VEN_8086&DEV_3B30&SUBSYS_040A1028";"8086";"Intel Corporation";"3B30";"5 Series/3400 Series Chipset SMBus Controller";"040A1028";"Latitude E6410"
"VEN_8086&DEV_3B30&SUBSYS_040B1028";"8086";"Intel Corporation";"3B30";"5 Series/3400 Series Chipset SMBus Controller";"040B1028";"Latitude E6510"
"VEN_8086&DEV_3B30&SUBSYS_38381043";"8086";"Intel Corporation";"3B30";"5 Series/3400 Series Chipset SMBus Controller";"38381043";"P7P55-M Motherboard"
"VEN_8086&DEV_3B30&SUBSYS_83831043";"8086";"Intel Corporation";"3B30";"5 Series/3400 Series Chipset SMBus Controller";"83831043";"P7P55-M Motherboard"
"VEN_8086&DEV_3B30&SUBSYS_C06A144D";"8086";"Intel Corporation";"3B30";"5 Series/3400 Series Chipset SMBus Controller";"C06A144D";"R730 Laptop"
"VEN_8086&DEV_3B30&SUBSYS_060515D9";"8086";"Intel Corporation";"3B30";"5 Series/3400 Series Chipset SMBus Controller";"060515D9";"X8SIL"
"VEN_8086&DEV_3B30&SUBSYS_060D15D9";"8086";"Intel Corporation";"3B30";"5 Series/3400 Series Chipset SMBus Controller";"060D15D9";"C7SIM-Q Motherboard"
"VEN_8086&DEV_3B30&SUBSYS_10D217C0";"8086";"Intel Corporation";"3B30";"5 Series/3400 Series Chipset SMBus Controller";"10D217C0";"Medion Akoya E7214 Notebook PC [MD98410]"
"VEN_8086&DEV_3B30&SUBSYS_50C1E4BF";"8086";"Intel Corporation";"3B30";"5 Series/3400 Series Chipset SMBus Controller";"50C1E4BF";"PC1-GROOVE"
"VEN_8086&DEV_3B32";"8086";"Intel Corporation";"3B32";"5 Series/3400 Series Chipset Thermal Subsystem";"";""
"VEN_8086&DEV_3B32&SUBSYS_03471025";"8086";"Intel Corporation";"3B32";"5 Series/3400 Series Chipset Thermal Subsystem";"03471025";"Aspire 7740G"
"VEN_8086&DEV_3B32&SUBSYS_040A1028";"8086";"Intel Corporation";"3B32";"5 Series/3400 Series Chipset Thermal Subsystem";"040A1028";"Latitude E6410"
"VEN_8086&DEV_3B32&SUBSYS_C06A144D";"8086";"Intel Corporation";"3B32";"5 Series/3400 Series Chipset Thermal Subsystem";"C06A144D";"R730 Laptop"
"VEN_8086&DEV_3B32&SUBSYS_10D217C0";"8086";"Intel Corporation";"3B32";"5 Series/3400 Series Chipset Thermal Subsystem";"10D217C0";"Medion Akoya E7214 Notebook PC [MD98410]"
"VEN_8086&DEV_3B34";"8086";"Intel Corporation";"3B34";"5 Series/3400 Series Chipset USB2 Enhanced Host Controller";"";""
"VEN_8086&DEV_3B34&SUBSYS_03471025";"8086";"Intel Corporation";"3B34";"5 Series/3400 Series Chipset USB2 Enhanced Host Controller";"03471025";"Aspire 7740G"
"VEN_8086&DEV_3B34&SUBSYS_02DA1028";"8086";"Intel Corporation";"3B34";"5 Series/3400 Series Chipset USB2 Enhanced Host Controller";"02DA1028";"OptiPlex 980"
"VEN_8086&DEV_3B34&SUBSYS_040A1028";"8086";"Intel Corporation";"3B34";"5 Series/3400 Series Chipset USB2 Enhanced Host Controller";"040A1028";"Latitude E6410"
"VEN_8086&DEV_3B34&SUBSYS_040B1028";"8086";"Intel Corporation";"3B34";"5 Series/3400 Series Chipset USB2 Enhanced Host Controller";"040B1028";"Latitude E6510"
"VEN_8086&DEV_3B34&SUBSYS_C06A144D";"8086";"Intel Corporation";"3B34";"5 Series/3400 Series Chipset USB2 Enhanced Host Controller";"C06A144D";"R730 Laptop"
"VEN_8086&DEV_3B34&SUBSYS_060515D9";"8086";"Intel Corporation";"3B34";"5 Series/3400 Series Chipset USB2 Enhanced Host Controller";"060515D9";"X8SIL"
"VEN_8086&DEV_3B34&SUBSYS_060D15D9";"8086";"Intel Corporation";"3B34";"5 Series/3400 Series Chipset USB2 Enhanced Host Controller";"060D15D9";"C7SIM-Q Motherboard"
"VEN_8086&DEV_3B34&SUBSYS_10D217C0";"8086";"Intel Corporation";"3B34";"5 Series/3400 Series Chipset USB2 Enhanced Host Controller";"10D217C0";"Medion Akoya E7214 Notebook PC [MD98410]"
"VEN_8086&DEV_3B34&SUBSYS_50C1E4BF";"8086";"Intel Corporation";"3B34";"5 Series/3400 Series Chipset USB2 Enhanced Host Controller";"50C1E4BF";"PC1-GROOVE"
"VEN_8086&DEV_3B36";"8086";"Intel Corporation";"3B36";"5 Series/3400 Series Chipset USB Universal Host Controller";"";""
"VEN_8086&DEV_3B37";"8086";"Intel Corporation";"3B37";"5 Series/3400 Series Chipset USB Universal Host Controller";"";""
"VEN_8086&DEV_3B38";"8086";"Intel Corporation";"3B38";"5 Series/3400 Series Chipset USB Universal Host Controller";"";""
"VEN_8086&DEV_3B39";"8086";"Intel Corporation";"3B39";"5 Series/3400 Series Chipset USB Universal Host Controller";"";""
"VEN_8086&DEV_3B3A";"8086";"Intel Corporation";"3B3A";"5 Series/3400 Series Chipset USB Universal Host Controller";"";""
"VEN_8086&DEV_3B3B";"8086";"Intel Corporation";"3B3B";"5 Series/3400 Series Chipset USB Universal Host Controller";"";""
"VEN_8086&DEV_3B3C";"8086";"Intel Corporation";"3B3C";"5 Series/3400 Series Chipset USB2 Enhanced Host Controller";"";""
